level_0	index	SITEID	IT_STAFF	WIRELESS_USERS	INTERNET_USERS	DEVELOPERS	PCS	DESKTOPS	LAPTOPS	SERVERS	PRINTERS	COLOR_PRINTERS	MULTIFUNC_PRINTERS	STORAGE	EXTENSIONS	CALLCENTER_CALLERS	NETWORK_LINES	ROUTERS
282709	282709	208104926	1 to 4	1	1 to 4	0	46	39	7	9	8	0	0	100 to 500 TB	0	0	0	0
282715	282715	208077008	0	1	1 to 4	0	1	0	1	0	1	0	0	25 to 50 TB	0	0	2	0
282717	282717	208077037	1 to 4	8	10 to 24	0	53	35	18	14	12	0	0	1 PB to 3 PB	0	0	3	0
282753	282753	208077789	0	10	50 to 99	0	62	46	16	3	9	0	0	25 to 50 TB	0	0	3	0
282768	282768	208108765	25 to 49	0			165	146	19	26	34	0	0	50 to 100 TB	0	0	0	0
282770	282770	208108816	0	0			8	4	4	0	2	0	0	100 to 500 TB	0	0	0	0
282771	282771	208108839	10 to 24	0			331	274	57	30	59	0	0	500 TB to 1 PB	0	0	0	0
282772	282772	208108898	1 to 4	0			32	26	6	5	4	0	0	100 to 500 TB	0	0	0	0
282776	282776	208108934	0	0			59	50	9	7	12	0	0	25 to 50 TB	0	0	0	0
282791	282791	208109098	1 to 4	0			88	67	21	8	15	0	0	100 to 500 TB	0	0	0	0
282794	282794	208109144	0	0			9	6	3	1	3	0	0	100 to 500 TB	0	0	0	0
282810	282810	208109368	1 to 4	0			142	109	33	9	28	0	0	25 to 50 TB	0	0	0	0
282816	282816	208109478	1 to 4	0			30	20	10	5	6	0	0	100 to 500 TB	0	0	0	0
282818	282818	208109535	0	0			7	4	3	0	2	0	0	100 to 500 TB	0	0	0	0
282825	282825	208450280	1 to 4	0			15	11	4	2	4	0	0	50 to 100 TB	0	0	0	0
282830	282830	208450429	0	0			12	7	5	0	3	0	0	10 to 25 TB	0	0	0	0
282831	282831	208450539	0	0			4	3	1	0	2	0	0	1 to 10 TB	0	0	0	0
282835	282835	208450650	1 to 4	0			13	10	3	1	3	0	0	10 to 25 TB	0	0	0	0
282839	282839	208450817	0	0			14	10	4	1	4	0	0	10 to 25 TB	0	0	0	0
282847	282847	208450938	0	0			8	7	1	1	3	0	0	1 to 10 TB	0	0	0	0
282852	282852	208450991	0	0			11	8	3	1	3	0	0	1 to 10 TB	0	0	0	0
282867	282867	208451396	0	0			9	8	1	1	3	0	0	1 to 10 TB	0	0	0	0
282876	282876	208451647	0	0			5	3	2	0	2	0	0	1 to 10 TB	0	0	0	0
282986	282986	208078039	1 to 4	13	50 to 99	0	116	85	31	7	18	0	0	100 to 500 TB	0	0	3	0
283002	283002	208078319	0	6	25 to 49	0	49	36	13	3	9	0	0	25 to 50 TB	0	0	3	0
283003	283003	208078323	0	8	25 to 49	0	62	46	16	3	9	0	0	25 to 50 TB	0	0	3	0
283009	283009	208078372	0	4	10 to 24	0	31	23	8	2	7	0	0	10 to 25 TB	0	0	2	0
283011	283011	208078421	0	6	25 to 49	0	49	36	13	3	9	0	0	25 to 50 TB	0	0	3	0
283014	283014	208078455	0	13	50 to 99	0	107	79	28	5	14	0	0	50 to 100 TB	0	0	3	0
283023	283023	208078584	0	13	50 to 99	0	100	74	26	4	14	0	0	50 to 100 TB	0	0	3	0
283024	283024	208078620	0	6	25 to 49	0	49	36	13	3	9	0	0	25 to 50 TB	0	0	3	0
283025	283025	208078622	1 to 4	5	25 to 49	0	37	27	10	2	7	0	0	25 to 50 TB	0	0	2	0
283031	283031	208078741	1 to 4	32	50 to 99	0	45	35	10	3	10	0	0	500 TB to 1 PB	0	0	7	0
283034	283034	208078798	0	5	10 to 24	0	22	16	6	2	5	0	0	10 to 25 TB	0	0	3	0
283037	283037	208078873	0	5	5 to 9	0	11	7	4	2	3	0	0	100 to 500 TB	0	0	2	0
283038	283038	208109553	1 to 4	0			44	33	11	5	8	0	0	10 to 25 TB	0	0	0	0
283042	283042	208109597		0			45	38	7	9	8	0	0	100 to 500 TB	0	0	0	0
283043	283043	208109600	0	0			6	4	2	1	2	0	0	1 to 10 TB	0	0	0	0
283045	283045	208109677	1 to 4	0			15	13	2	1	4	0	0	10 to 25 TB	0	0	0	0
283052	283052	208109721	0	0			9	8	1	1	3	0	0	1 to 10 TB	0	0	0	0
283055	283055	208109738	0	0			33	24	9	3	6	0	0	100 to 500 TB	0	0	0	0
283056	283056	208109748	1 to 4	0			21	18	3	3	7	0	0	10 to 25 TB	0	0	0	0
283057	283057	208109749	1 to 4	0			8	7	1	1	3	0	0	1 to 10 TB	0	0	0	0
283058	283058	208109760	0	0			14	10	4	1	3	0	0	100 to 500 TB	0	0	0	0
283059	283059	208109769	0	0			13	11	2	2	4	0	0	1 to 10 TB	0	0	0	0
283061	283061	208109802	0	0			13	9	4	2	3	0	0	100 to 500 TB	0	0	0	0
283064	283064	208109871	1 to 4	0			19	16	3	3	5	0	0	10 to 25 TB	0	0	0	0
283068	283068	208109939	1 to 4	0			27	23	4	4	7	0	0	10 to 25 TB	0	0	0	0
283073	283073	208110087		0			9	8	1	2	3	0	0	25 to 50 TB	0	0	0	0
283076	283076	208110119	1 to 4	0			12	9	3	1	4	0	0	1 to 10 TB	0	0	0	0
283078	283078	208110138	1 to 4	0			119	103	16	18	26	0	0	50 to 100 TB	0	0	0	0
283087	283087	208110368	0	0			9	6	3	1	3	0	0	50 to 100 TB	0	0	0	0
283094	283094	208104985	0	1	1 to 4	0	4	3	1	0	2	0	0	10 to 25 TB	0	0	0	0
283098	283098	208105049		1	1 to 4	0	26	22	4	2	6	0	0	50 to 100 TB	0	0	0	0
283100	283100	208105062	0	1	1 to 4	0	1	0	1	0	1	0	0	10 to 25 TB	0	0	0	0
283105	283105	208105112	0	1	1 to 4	0	1	0	1	0	1	0	0	10 to 25 TB	0	0	0	0
283122	283122	208105528	0	1	1 to 4	0	5	4	1	0	2	0	0	50 to 100 TB	0	0	0	0
283125	283125	208105579	0	2	5 to 9	0	4	3	1	0	2	0	0	1 to 10 TB	0	0	0	0
283130	283130	208105688	0	14	25 to 49	0	35	26	9	2	6	0	0	1 to 10 TB	0	0	0	0
283131	283131	208105696	0	1	1 to 4	0	5	4	1	0	2	0	0	50 to 100 TB	0	0	0	0
283135	283135	208105820	0	1	1 to 4	0	21	16	5	2	5	0	0	100 to 500 TB	0	0	0	0
283149	283149	208451753	0	0			9	7	2	1	2	0	0	1 to 10 TB	0	0	0	0
283150	283150	208451761	1 to 4	0			22	16	6	2	5	0	0	10 to 25 TB	0	0	0	0
283155	283155	208451949	0	0			10	7	3	1	3	0	0	10 to 25 TB	0	0	0	0
283157	283157	208452018	0	0			9	7	2	1	2	0	0	1 to 10 TB	0	0	0	0
283164	283164	208452150	0	0			5	3	2	0	2	0	0	100 to 500 TB	0	0	0	0
283173	283173	208452400	0	0			12	9	3	1	3	0	0	100 to 500 TB	0	0	0	0
283182	283182	208452603	0	0			10	7	3	1	3	0	0	10 to 25 TB	0	0	0	0
283184	283184	208452627	0	0			9	7	2	1	3	0	0	25 to 50 TB	0	0	0	0
283186	283186	208452665	0	0			8	6	2	1	2	0	0	1 to 10 TB	0	0	0	0
283187	283187	208452667	0	0			16	11	5	1	5	0	0	100 to 500 TB	0	0	0	0
283188	283188	208452668	0	0			5	3	2	0	2	0	0	100 to 500 TB	0	0	0	0
283190	283190	208452715	0	0			1	0	1	0	1	0	0	1 to 10 TB	0	0	0	0
283191	283191	208452727	0	0			7	5	2	1	2	0	0	1 to 10 TB	0	0	0	0
283192	283192	208452780	0	0			1	0	1	0	1	0	0	1 to 10 TB	0	0	0	0
283194	283194	208452835	0	0			10	8	2	1	4	0	0	1 to 10 TB	0	0	0	0
283195	283195	208452837	0	0			10	7	3	1	3	0	0	10 to 25 TB	0	0	0	0
283196	283196	208452838	0	0			12	7	5	0	3	0	0	10 to 25 TB	0	0	0	0
283198	283198	208452885	0	0			7	5	2	1	2	0	0	50 to 100 TB	0	0	0	0
283199	283199	208452900	0	0			5	3	2	0	2	0	0	10 to 25 TB	0	0	0	0
283200	283200	208452907	0	0			12	9	3	1	2	0	0	1 to 10 TB	0	0	0	0
283202	283202	208452959	0	0			8	6	2	1	3	0	0	1 to 10 TB	0	0	0	0
283316	283316	208110516	1 to 4	0			13	11	2	1	3	0	0	10 to 25 TB	0	0	0	0
283319	283319	208110529	500 to 999	0			10895	8984	1911	2464	4014	0	0	1 PB to 3 PB	0	0	0	0
283320	283320	208110560	1 to 4	0			21	14	7	3	4	0	0	100 to 500 TB	0	0	0	0
283329	283329	208110739	0	0			7	5	2	0	2	0	0	1 to 10 TB	0	0	0	0
283333	283333	208110769	0	0			4	3	1	0	2	0	0	1 to 10 TB	0	0	0	0
283339	283339	208110805	1 to 4	0			52	34	18	8	9	0	0	500 TB to 1 PB	0	0	0	0
283348	283348	208110975	0	0			9	6	3	2	2	0	0	50 to 100 TB	0	0	0	0
283358	283358	208111066	0	0			7	5	2	0	2	0	0	100 to 500 TB	0	0	0	0
283366	283366	208111173	0	0			9	8	1	0	2	0	0	25 to 50 TB	0	0	0	0
283380	283380	208453414	0	0			11	7	4	0	3	0	0	10 to 25 TB	0	0	0	0
283388	283388	208453582	0	0			4	3	1	0	2	0	0	1 to 10 TB	0	0	0	0
283395	283395	208453814	0	0			16	12	4	1	5	0	0	10 to 25 TB	0	0	0	0
283400	283400	208453976	0	0			10	7	3	1	3	0	0	100 to 500 TB	0	0	0	0
283403	283403	208454004	0	0			8	5	3	1	3	0	0	50 to 100 TB	0	0	0	0
283415	283415	208454319	0	0			11	7	4	0	3	0	0	10 to 25 TB	0	0	0	0
283420	283420	208454410	0	0			9	7	2	1	2	0	0	1 to 10 TB	0	0	0	0
283427	283427	208078941	0	4	10 to 24	0	20	15	5	2	5	0	0	10 to 25 TB	0	0	3	0
283430	283430	208079051	0	3	5 to 9	0	21	15	6	1	5	0	0	10 to 25 TB	0	0	3	0
283431	283431	208079055	1 to 4	14	50 to 99	0	83	63	20	2	17	0	0	100 to 500 TB	0	0	4	0
283432	283432	208079066	0	3	10 to 24	0	39	29	10	3	7	0	0	25 to 50 TB	0	0	3	0
283439	283439	208079397	0	4	10 to 24	0	17	13	4	1	5	0	0	10 to 25 TB	0	0	3	0
283441	283441	208079408	1 to 4	7	25 to 49	0	47	35	12	3	9	0	0	25 to 50 TB	0	0	3	0
283452	283452	208079732	25 to 49	51	100 to 249	0	293	251	42	87	53	0	0	100 to 500 TB	0	0	6	0
283453	283453	208079734	0	2	5 to 9	0	9	7	2	0	2	0	0	25 to 50 TB	0	0	3	0
283466	283466	208080120	1 to 4	1	1 to 4	0	17	14	3	3	4	0	0	50 to 100 TB	0	0	2	0
283472	283472	208080248		107	100 to 249	0	294	182	112	42	43	0	0	500 TB to 1 PB	0	0	8	0
283532	283532	208111247	1 to 4	0			23	15	8	3	5	0	0	100 to 500 TB	0	0	0	0
283533	283533	208111260	1 to 4	0			24	16	8	3	5	0	0	100 to 500 TB	0	0	0	0
283534	283534	208111296	1 to 4	0			80	65	15	4	14	0	0	50 to 100 TB	0	0	0	0
283537	283537	208111398	1 to 4	0			35	31	4	4	4	0	0	100 to 500 TB	0	0	0	0
283543	283543	208111457	0	0			12	9	3	1	4	0	0	100 to 500 TB	0	0	0	0
283544	283544	208111462	10 to 24	0			248	153	95	47	36	0	0	1 PB to 3 PB	0	0	0	0
283546	283546	208111491	1 to 4	0			12	9	3	1	4	0	0	1 to 10 TB	0	0	0	0
283547	283547	208111510	0	0			12	10	2	2	4	0	0	1 to 10 TB	0	0	0	0
283554	283554	208111634	0	0			6	5	1	1	3	0	0	1 to 10 TB	0	0	0	0
283558	283558	208111667	0	0			10	7	3	1	3	0	0	100 to 500 TB	0	0	0	0
283566	283566	208111785	0	0			12	10	2	2	4	0	0	1 to 10 TB	0	0	0	0
283567	283567	208111796	1 to 4	0			37	24	13	4	7	0	0	100 to 500 TB	0	0	0	0
283569	283569	208111821	0	0			9	6	3	2	3	0	0	100 to 500 TB	0	0	0	0
283571	283571	208111839	0	0			7	6	1	0	3	0	0	1 to 10 TB	0	0	0	0
283575	283575	208111948		0			29	19	10	4	6	0	0	100 to 500 TB	0	0	0	0
283581	283581	208112045	1 to 4	0			25	18	7	2	6	0	0	25 to 50 TB	0	0	0	0
283588	283588	208454805	0	0			1	0	1	0	1	0	0	1 to 10 TB	0	0	0	0
283589	283589	208454816	0	0			1	0	1	0	1	0	0	10 to 25 TB	0	0	0	0
283591	283591	208454889	0	0			12	9	3	1	3	0	0	1 to 10 TB	0	0	0	0
283593	283593	208454922	0	0			13	10	3	1	4	0	0	10 to 25 TB	0	0	0	0
283595	283595	208454973	0	0			11	7	4	0	3	0	0	1 to 10 TB	0	0	0	0
283596	283596	208454975	0	0			11	7	4	0	3	0	0	1 to 10 TB	0	0	0	0
283599	283599	208455098	0	0			7	5	2	1	2	0	0	1 to 10 TB	0	0	0	0
283602	283602	208455158	0	0			11	7	4	0	3	0	0	1 to 10 TB	0	0	0	0
283603	283603	208455159	0	0			11	7	4	0	3	0	0	1 to 10 TB	0	0	0	0
283606	283606	208455200	0	0			4	3	1	0	2	0	0	1 to 10 TB	0	0	0	0
283622	283622	208455569	0	0			4	3	1	0	2	0	0	1 to 10 TB	0	0	0	0
283624	283624	208455585	0	0			8	6	2	1	3	0	0	1 to 10 TB	0	0	0	0
283625	283625	208455602	0	0			1	0	1	0	1	0	0	10 to 25 TB	0	0	0	0
283631	283631	208455760	0	0			11	7	4	0	3	0	0	1 to 10 TB	0	0	0	0
283650	283650	208080932	1 to 4	9	10 to 24	0	30	21	9	3	6	0	0	500 TB to 1 PB	0	0	4	0
283659	283659	208081128	1 to 4	4	10 to 24	0	27	23	4	8	5	0	0	100 to 500 TB	0	0	4	0
283664	283664	208081288	1 to 4	2	5 to 9	0	13	10	3	2	3	0	0	50 to 100 TB	0	0	4	0
283670	283670	208081525	1 to 4	7	10 to 24	0	36	24	12	6	7	0	0	500 TB to 1 PB	0	0	4	0
283688	283688	208082223	0	1	1 to 4	0	4	3	1	0	2	0	0	10 to 25 TB	0	0	2	0
283807	283807	208112225	0	0			9	6	3	2	3	0	0	100 to 500 TB	0	0	0	0
283808	283808	208112229	0	0			13	9	4	1	5	0	0	100 to 500 TB	0	0	0	0
283810	283810	208112240		0			32	27	5	7	5	0	0	100 to 500 TB	0	0	0	0
283812	283812	208112284	1 to 4	0			20	18	2	2	4	0	0	50 to 100 TB	0	0	0	0
283813	283813	208112296	0	0			7	5	2	1	2	0	0	1 to 10 TB	0	0	0	0
283817	283817	208112381	0	0			1	0	1	0	1	0	0	10 to 25 TB	0	0	0	0
283818	283818	208112383	0	0			1	0	1	0	1	0	0	10 to 25 TB	0	0	0	0
283837	283837	208112760	0	0			1	0	1	0	1	0	0	10 to 25 TB	0	0	0	0
283842	283842	208112857	0	0			9	6	3	2	3	0	0	100 to 500 TB	0	0	0	0
283851	283851	208113080	1 to 4	0			8	7	1	1	3	0	0	1 to 10 TB	0	0	0	0
283852	283852	208113094	0	0			1	0	1	0	1	0	0	10 to 25 TB	0	0	0	0
283853	283853	208113153	0	0			1	0	1	0	1	0	0	10 to 25 TB	0	0	0	0
283859	283859	208106349	0	1	1 to 4	0	1	0	1	0	1	0	0	1 to 10 TB	0	0	0	0
283861	283861	208106377	0	0	1 to 4	0	4	3	1	0	2	0	0	10 to 25 TB	0	0	0	0
283868	283868	208106592	1 to 4	1	1 to 4	0	30	25	5	6	5	0	0	50 to 100 TB	0	0	0	0
283875	283875	208106761	0	1	1 to 4	0	13	11	2	0	4	0	0	1 to 10 TB	0	0	0	0
283884	283884	208106994	1 to 4	1	5 to 9	0	10	8	2	2	3	0	0	25 to 50 TB	0	0	0	0
283899	283899	208107138	1 to 4	37	25 to 49	0	54	46	8	7	12	0	0	25 to 50 TB	0	0	0	0
283905	283905	208107222	10 to 24	41	50 to 99	0	216	134	82	40	31	0	0	1 PB to 3 PB	0	0	0	0
283907	283907	208107240	1 to 4	2	5 to 9	0	11	9	2	2	3	0	0	50 to 100 TB	0	0	0	0
283913	283913	208456141	0	0			11	7	4	0	3	0	0	10 to 25 TB	0	0	0	0
283922	283922	208456346	0	0			5	3	2	0	2	0	0	100 to 500 TB	0	0	0	0
283926	283926	208456459	0	0			11	7	4	0	3	0	0	1 to 10 TB	0	0	0	0
283931	283931	208456545	0	0			9	7	2	1	3	0	0	1 to 10 TB	0	0	0	0
283943	283943	208456875	0	0			1	0	1	0	1	0	0	1 to 10 TB	0	0	0	0
283948	283948	208457010	0	0			9	8	1	1	3	0	0	1 to 10 TB	0	0	0	0
283952	283952	208457078	0	0			11	7	4	0	3	0	0	1 to 10 TB	0	0	0	0
283957	283957	208457200	0	0			6	4	2	1	2	0	0	1 to 10 TB	0	0	0	0
283963	283963	208457502	0	0			9	7	2	1	2	0	0	1 to 10 TB	0	0	0	0
283964	283964	208457508	0	0			11	8	3	1	3	0	0	1 to 10 TB	0	0	0	0
283965	283965	208457528	0	0			11	7	4	0	3	0	0	10 to 25 TB	0	0	0	0
283968	283968	208082455	1 to 4	7	10 to 24	0	9	8	1	1	3	0	0	1 to 10 TB	0	0	3	0
283969	283969	208082464	0	1	5 to 9	0	8	6	2	0	2	0	0	25 to 50 TB	0	0	2	0
283971	283971	208082526	1 to 4	2	5 to 9	0	14	12	2	3	4	0	0	50 to 100 TB	0	0	3	0
283989	283989	208083675	1 to 4	11	50 to 99	0	110	81	29	6	14	0	0	50 to 100 TB	0	0	4	0
283996	283996	208083828	0	3	5 to 9	0	8	4	4	0	2	0	0	100 to 500 TB	0	0	2	0
284007	284007	208084159	0	2	5 to 9	0	8	6	2	1	2	0	0	1 to 10 TB	0	0	2	0
284009	284009	208084287	0	3	5 to 9	0	9	6	3	2	3	0	0	100 to 500 TB	0	0	2	0
284010	284010	208084366	1 to 4	0	10 to 24	0	20	15	5	2	5	0	0	1 to 10 TB	0	0	0	0
284011	284011	208084384		1	1 to 4	0	19	16	3	4	4	0	0	50 to 100 TB	0	0	2	0
284076	284076	208113266	0	0			6	5	1	0	2	0	0	1 to 10 TB	0	0	0	0
284077	284077	208113332		0			26	23	3	3	4	0	0	100 to 500 TB	0	0	0	0
284079	284079	208113335		0			108	83	25	13	21	0	0	25 to 50 TB	0	0	0	0
284082	284082	208113352	1 to 4	0			132	107	25	13	30	0	0	25 to 50 TB	0	0	0	0
284086	284086	208113386	10 to 24	0			132	101	31	16	25	0	0	25 to 50 TB	0	0	0	0
284094	284094	208113488	1 to 4	0			13	10	3	2	4	0	0	1 to 10 TB	0	0	0	0
284096	284096	208113507	1 to 4	0			13	9	4	2	3	0	0	100 to 500 TB	0	0	0	0
284099	284099	208113558	1 to 4	0			52	39	13	5	10	0	0	100 to 500 TB	0	0	0	0
284102	284102	208113603	0	0			5	4	1	0	2	0	0	1 to 10 TB	0	0	0	0
284105	284105	208113653	0	0			33	25	8	3	5	0	0	10 to 25 TB	0	0	0	0
284108	284108	208113698	1 to 4	0			38	32	6	4	9	0	0	25 to 50 TB	0	0	0	0
284114	284114	208113835	1 to 4	0			16	14	2	2	5	0	0	10 to 25 TB	0	0	0	0
284117	284117	208113862	1 to 4	0			29	22	7	3	6	0	0	50 to 100 TB	0	0	0	0
284122	284122	208113952	0	0			12	10	2	2	4	0	0	1 to 10 TB	0	0	0	0
284125	284125	208114036	0	0			34	24	10	3	7	0	0	100 to 500 TB	0	0	0	0
284126	284126	208114043	1 to 4	0			8	7	1	1	3	0	0	1 to 10 TB	0	0	0	0
284135	284135	208457966	0	0			10	7	3	1	3	0	0	10 to 25 TB	0	0	0	0
284137	284137	208457998	0	0			5	3	2	0	2	0	0	100 to 500 TB	0	0	0	0
284144	284144	208458234	0	0			12	9	3	1	3	0	0	1 to 10 TB	0	0	0	0
284145	284145	208458268	0	0			12	9	3	1	3	0	0	1 to 10 TB	0	0	0	0
284155	284155	208458495	0	0			4	3	1	0	2	0	0	1 to 10 TB	0	0	0	0
284156	284156	208458564	0	0			6	5	1	1	3	0	0	1 to 10 TB	0	0	0	0
284173	284173	208458785	0	0			12	9	3	1	3	0	0	1 to 10 TB	0	0	0	0
284174	284174	208458791	0	0			9	6	3	1	3	0	0	50 to 100 TB	0	0	0	0
284176	284176	208458809	0	0			9	6	3	1	3	0	0	50 to 100 TB	0	0	0	0
284177	284177	208458812	0	0			31	23	8	1	7	0	0	25 to 50 TB	0	0	0	0
284178	284178	208458826	0	0			9	6	3	1	3	0	0	50 to 100 TB	0	0	0	0
284184	284184	208107276	0	1	5 to 9	0	41	35	6	5	9	0	0	10 to 25 TB	0	0	0	0
284188	284188	208107339	1 to 4	13	25 to 49	0	38	25	13	6	7	0	0	500 TB to 1 PB	0	0	0	0
284227	284227	208108148	0	0			1	0	1	0	1	0	0	1 to 10 TB	0	0	0	0
284293	284293	208108413	0	0			8	6	2	0	2	0	0	1 to 10 TB	0	0	0	0
284294	284294	208108416	0	0			32	24	8	1	6	0	0	1 to 10 TB	0	0	0	0
284306	284306	208108551	1 to 4	0			14	11	3	2	4	0	0	25 to 50 TB	0	0	0	0
284310	284310	208108661	1 to 4	0			61	53	8	9	14	0	0	50 to 100 TB	0	0	0	0
