level_0	index	SITEID	REF_TYPE	REF_ID
56017	56017	208134271	DUN	256825548
56035	56035	208049696	DUN	209910442
56083	56083	208097984	DUN	243875783
56092	56092	208094959	DUN	202346557
56106	56106	208089024	DUN	257744573
56131	56131	208464135	DUN	259558331
56152	56152	208567569	DUN	243184376
56201	56201	208023045	DUN	200257736
56230	56230	209412110	DUN	242590490
56279	56279	208095864	DUN	207029286
56317	56317	208073099	DUN	249903824
56324	56324	208470082	DUN	206222465
56397	56397	208070438	DUN	248580359
56401	56401	208095708	DUN	206031171
56426	56426	208053016	DUN	240588603
56428	56428	208226875	DUN	257803379
56459	56459	209058251	DUN	202545430
56529	56529	208117462	DUN	246760375
56558	56558	208010912	DUN	252870928
56583	56583	208126219	DUN	242406416
56587	56587	208132637	DUN	254330843
56601	56601	208115828	DUN	207991667
56609	56609	208032101	DUN	202942822
56615	56615	207006178	DUN	255126187
56666	56666	208126717	DUN	249941337
56681	56681	208024803	DUN	201123960
56683	56683	208992216	DUN	203090352
56735	56735	208113547	DUN	205546240
56751	56751	208111796	DUN	203190850
56756	56756	208136442	DUN	259828593
56766	56766	208456281	DUN	246746049
56794	56794	208451168	DUN	207634833
56806	56806	208117118	DUN	246452267
56814	56814	208021811	DUN	200059884
56869	56869	208132085	DUN	246119601
56889	56889	208028685	DUN	202252490
56917	56917	208128392	DUN	250432221
56923	56923	208028768	DUN	202261921
56978	56978	208012013	DUN	248660268
56983	56983	208062190	DUN	243262651
57006	57006	208418681	DUN	206639697
57011	57011	208130425	DUN	245103031
57035	57035	208028413	DUN	202217456
57043	57043	208136335	DUN	259762177
57072	57072	208118042	DUN	246868819
57081	57081	208047073	DUN	208706366
57125	57125	208031076	DUN	202769084
57146	57146	208112958	DUN	203488445
57166	57166	208067169	DUN	245481387
57197	57197	208462083	DUN	258942556
57237	57237	208448636	DUN	202859117
57239	57239	208101160	DUN	249889106
57252	57252	208106791	DUN	257816397
57254	57254	208351447	DUN	250268810
57271	57271	208952296	DUN	202528436
57276	57276	208330845	DUN	244133752
57326	57326	208023974	DUN	200536931
57328	57328	208115025	DUN	207305918
57330	57330	208037172	DUN	205540813
57349	57349	208059687	DUN	242132913
57350	57350	208455544	DUN	245341453
57366	57366	208136143	DUN	258996024
57371	57371	208104669	DUN	209612191
57375	57375	208338621	DUN	203324806
57388	57388	208061875	DUN	243210747
57401	57401	208081102	DUN	202531398
57412	57412	209246552	DUN	254098379
57413	57413	208039453	DUN	200131253
57456	57456	208026492	DUN	201710048
57502	57502	208453725	DUN	242406663
57509	57509	209058293	DUN	243094635
57568	57568	208930444	DUN	245477666
57575	57575	208064653	DUN	243688749
57577	57577	209058098	DUN	202778999
57581	57581	208017644	DUN	205497329
57642	57642	209036601	DUN	247490779
57665	57665	208027391	DUN	201945458
57705	57705	208568209	DUN	246782978
57735	57735	208028348	DUN	202213070
57778	57778	208113335	DUN	205441322
57802	57802	208087439	DUN	256882424
57868	57868	208034336	DUN	203671925
57874	57874	208080101	DUN	244374760
57885	57885	208064014	DUN	243575136
57930	57930	208019150	DUN	251944963
57931	57931	208122939	DUN	240149807
57965	57965	208589872	DUN	207368023
57976	57976	208080813	DUN	253571756
57983	57983	208135821	DUN	258557644
57995	57995	208104731	DUN	240733399
58038	58038	208975524	DUN	203091244
58065	58065	209324568	DUN	
58111	58111	208556741	DUN	203631858
58112	58112	208109816	DUN	202548145
58131	58131	208035495	DUN	205234078
58142	58142	208470716	DUN	249436650
58146	58146	208096806	DUN	240654694
58205	58205	209072712	DUN	202922597
58206	58206	208070912	DUN	248711178
58221	58221	208121307	DUN	248518248
58248	58248	208087349	DUN	256857111
58257	58257	208117688	DUN	246794903
58299	58299	209334373	DUN	248066693
58379	58379	208026344	DUN	201658445
58446	58446	208326783	DUN	256251331
58449	58449	208589543	DUN	202619693
58461	58461	208459249	DUN	252444781
58507	58507	209412199	DUN	202770277
58508	58508	208105989	DUN	247370484
58516	58516	208654068	DUN	241894570
58518	58518	209172550	DUN	245983239
58545	58545	208135958	DUN	245428680
58552	58552	208086242	DUN	255425365
58570	58570	208459546	DUN	252996392
58582	58582	208467873	DUN	259811479
58607	58607	208470885	DUN	202772679
58615	58615	208450118	DUN	205659241
58622	58622	208110360	DUN	202711941
58767	58767	208589546	DUN	204183966
58832	58832	208030244	DUN	202595802
58833	58833	208114990	DUN	207032132
58853	58853	208993346	DUN	
58899	58899	208051758	DUN	240460159
58914	58914	208046706	DUN	208528013
58936	58936	208099195	DUN	245007463
58941	58941	208112112	DUN	203092320
58950	58950	208452377	DUN	240459987
58972	58972	208460152	DUN	254675432
58977	58977	208128761	DUN	244180548
59074	59074	208091688	DUN	258647155
59078	59078	208046822	DUN	208573402
59121	59121	208028883	DUN	202311726
59129	59129	208097299	DUN	242109564
59151	59151	208096720	DUN	240506113
59163	59163	208104510	DUN	206899721
59171	59171	208118740	DUN	247064046
59183	59183	208131811	DUN	245704655
59193	59193	208461653	DUN	258325521
59201	59201	208106143	DUN	248285413
59205	59205	208121223	DUN	252071563
59209	59209	208034509	DUN	204197701
59218	59218	208112751	DUN	204355270
59223	59223	208448575	DUN	202816927
59257	59257	208458989	DUN	252310177
59306	59306	208104386	DUN	203477740
59311	59311	208106342	DUN	249440967
59327	59327	208100805	DUN	248956823
59363	59363	208131243	DUN	251068607
59370	59370	208037472	DUN	205661254
59376	59376	208078642	DUN	252408778
59414	59414	208110131	DUN	202660924
59422	59422	208112058	DUN	203088187
59452	59452	208044728	DUN	207644709
59453	59453	208047465	DUN	208851365
59512	59512	208461952	DUN	258728377
59525	59525	208032602	DUN	203002097
59531	59531	209086232	DUN	243522930
59563	59563	208166755	DUN	240572540
59609	59609	208068829	DUN	247394935
59636	59636	208132847	DUN	254685936
59660	59660	208002736	DUN	207935743
59694	59694	208118163	DUN	246781962
59797	59797	208083745	DUN	254489461
59799	59799	208131053	DUN	245272380
59815	59815	208095825	DUN	206935194
59850	59850	208119422	DUN	251921136
59901	59901	208113646	DUN	205463065
59936	59936	208131547	DUN	245888982
59954	59954	208132998	DUN	254563786
59989	59989	208114006	DUN	205890515
59996	59996	209058315	DUN	
60007	60007	209114274	DUN	200275146
60025	60025	208028170	DUN	202154915
60030	60030	209412764	DUN	248019205
60038	60038	209084872	DUN	205349884
60064	60064	208017503	DUN	203207142
60076	60076	208047965	DUN	209135362
60103	60103	208102921	DUN	259066579
60109	60109	208083989	DUN	254632078
60129	60129	208086052	DUN	255294225
60134	60134	208138885	DUN	247497550
60225	60225	208117361	DUN	246691257
60241	60241	208018948	DUN	257375188
60314	60314	209084316	DUN	246831999
60340	60340	208027792	DUN	202107827
60353	60353	208124160	DUN	240836288
60405	60405	208106543	DUN	252454137
60421	60421	208117465	DUN	246761725
60442	60442	208460704	DUN	256231072
60532	60532	208124022	DUN	240758552
60539	60539	208134089	DUN	256235581
60556	60556	208113641	DUN	205459626
60564	60564	208023625	DUN	200315047
60574	60574	208013120	DUN	251494753
60610	60610	208113621	DUN	205344786
60611	60611	208044703	DUN	207639170
60684	60684	209059094	DUN	241782692
60696	60696	208104579	DUN	207631342
60699	60699	208096506	DUN	209788397
60720	60720	208056156	DUN	241254734
60745	60745	208070771	DUN	248661431
60748	60748	208135624	DUN	258884717
60751	60751	208045277	DUN	207927120
60796	60796	208470812	DUN	254299001
60813	60813	208459643	DUN	253217996
60843	60843	208011153	DUN	243529963
60858	60858	208025441	DUN	201260739
60860	60860	208034707	DUN	205032048
60905	60905	209136656	DUN	202896239
60907	60907	208067088	DUN	245418900
60910	60910	208590033	DUN	252321500
60921	60921	208454805	DUN	244384207
60923	60923	209058682	DUN	207070863
60938	60938	208131994	DUN	245926691
60949	60949	208130306	DUN	250930422
60958	60958	208045268	DUN	207924614
61006	61006	208121397	DUN	253092480
61049	61049	208119476	DUN	247534183
61051	61051	208458593	DUN	251521787
61126	61126	208074924	DUN	250808615
61150	61150	208018577	DUN	247370864
61155	61155	208011472	DUN	245422480
61161	61161	208065052	DUN	243732422
61177	61177	208062132	DUN	243251733
61179	61179	208469234	DUN	203663039
61194	61194	208073257	DUN	250039757
61229	61229	208567190	DUN	203710012
61230	61230	208115032	DUN	207066861
61239	61239	208450280	DUN	205870905
61270	61270	208460857	DUN	256546719
61338	61338	208057835	DUN	241759448
61371	61371	208990371	DUN	203327619
61384	61384	208457059	DUN	248109167
61414	61414	208451486	DUN	208371968
61435	61435	208113134	DUN	203935296
61529	61529	208338721	DUN	254006000
61536	61536	208258758	DUN	202939125
61547	61547	208567403	DUN	200571620
61550	61550	208053563	DUN	240657580
61605	61605	208452612	DUN	240617352
61614	61614	208030889	DUN	202737115
61632	61632	209058273	DUN	203819073
61639	61639	208567353	DUN	243879785
61656	61656	208118126	DUN	246918820
61662	61662	208042185	DUN	206963535
61681	61681	208072582	DUN	249548389
61712	61712	208129362	DUN	244470980
61720	61720	208589106	DUN	203630157
61729	61729	208119818	DUN	247711281
61732	61732	208120640	DUN	248265089
61737	61737	208120321	DUN	252014204
61742	61742	208118911	DUN	247421592
61743	61743	208051896	DUN	240479514
61754	61754	208011313	DUN	248967465
61761	61761	208308707	DUN	204290246
61775	61775	208122591	DUN	248905049
61812	61812	208025589	DUN	201267387
61823	61823	208070398	DUN	248574691
61879	61879	208133671	DUN	255370939
61889	61889	209058086	DUN	256441010
62059	62059	208126213	DUN	242737273
62101	62101	208021670	DUN	200031511
62105	62105	208151876	DUN	255024499
62111	62111	208117079	DUN	209893309
62115	62115	208070248	DUN	248372195
62123	62123	208033178	DUN	203232066
62133	62133	208022379	DUN	200117294
62136	62136	208450947	DUN	207149530
62156	62156	208589459	DUN	244492026
62178	62178	209078981	DUN	202528584
62241	62241	208096388	DUN	209281013
62295	62295	208133270	DUN	255264772
62319	62319	208456434	DUN	247047488
62382	62382	208454274	DUN	243596132
62407	62407	209058740	DUN	
62408	62408	208318838	DUN	201609216
62421	62421	208821044	DUN	244126871
62432	62432	208038196	DUN	205765584
62435	62435	208111677	DUN	203145396
62456	62456	208119763	DUN	247910854
62474	62474	208064412	DUN	243653974
62483	62483	208085411	DUN	246464312
62537	62537	209058704	DUN	
62623	62623	208098539	DUN	244218645
62642	62642	208132856	DUN	254355923
62712	62712	208111088	DUN	202803342
62714	62714	208037059	DUN	205502045
62715	62715	208450098	DUN	205624810
62724	62724	208103661	DUN	252227319
62725	62725	208567740	DUN	252718882
62758	62758	208076592	DUN	251974846
62764	62764	208469667	DUN	256241287
62832	62832	208130695	DUN	245245993
62873	62873	208119247	DUN	247633902
62930	62930	208108963	DUN	202110102
62950	62950	208132010	DUN	245927764
63007	63007	208059993	DUN	242173164
63011	63011	208116901	DUN	251398611
63016	63016	208454816	DUN	244434119
63018	63018	208115041	DUN	207070673
63021	63021	208106364	DUN	249552050
63035	63035	208448805	DUN	202966300
63065	63065	208128457	DUN	250448482
63134	63134	208116810	DUN	246282359
63136	63136	208032084	DUN	202942079
63226	63226	208121176	DUN	248486776
63232	63232	209411102	DUN	203727008
63262	63262	208118555	DUN	246944842
63275	63275	208116965	DUN	246347087
63278	63278	208123543	DUN	249195020
63295	63295	208056496	DUN	241381123
63300	63300	208046453	DUN	208355201
63419	63419	208046333	DUN	208253828
63422	63422	208078456	DUN	252403639
63439	63439	208064795	DUN	243694069
63509	63509	208075279	DUN	251048658
63571	63571	208453600	DUN	242209617
63579	63579	208129941	DUN	244580478
63595	63595	208589769	DUN	246548973
63626	63626	208373413	DUN	203327887
63685	63685	209123803	DUN	203092002
63700	63700	208113835	DUN	205647639
63757	63757	208042408	DUN	207035473
63771	63771	208280620	DUN	206372344
63780	63780	208094919	DUN	202290433
63826	63826	208063493	DUN	243507480
63857	63857	208079938	DUN	253080501
63914	63914	208044664	DUN	207627811
63922	63922	208126027	DUN	252756247
63929	63929	208130077	DUN	250917494
63954	63954	208108957	DUN	202094355
63972	63972	208654187	DUN	205346096
64003	64003	208047928	DUN	209128383
64010	64010	208035265	DUN	205193316
64016	64016	209058833	DUN	
64018	64018	208352691	DUN	246677830
64057	64057	208047436	DUN	208843698
64067	64067	208173545	DUN	207378522
64070	64070	208123949	DUN	249350133
64085	64085	208010904	DUN	202151759
64129	64129	208024242	DUN	201011892
64142	64142	208447388	DUN	201012635
64180	64180	208088470	DUN	257540799
64238	64238	208447852	DUN	201913493
64267	64267	208469633	DUN	203637111
64275	64275	208120181	DUN	247900223
64339	64339	208111691	DUN	203160874
64350	64350	208120669	DUN	248085115
64371	64371	208099744	DUN	246192231
64372	64372	208034024	DUN	203589747
64412	64412	208654539	DUN	259785657
64435	64435	208132975	DUN	254851405
64453	64453	209131726	DUN	209256838
64469	64469	208275605	DUN	203165071
64484	64484	209253396	DUN	203319595
64497	64497	208067156	DUN	245478631
64524	64524	208136229	DUN	259162498
64534	64534	208116006	DUN	208372453
64557	64557	209411193	DUN	205547474
64572	64572	208106837	DUN	259068732
64581	64581	208449240	DUN	203269712
64582	64582	208070203	DUN	248365942
64597	64597	208952172	DUN	240467055
64602	64602	208022334	DUN	200101769
64624	64624	208111605	DUN	202985016
64637	64637	208449641	DUN	204129621
64660	64660	208012016	DUN	209793538
64719	64719	209059032	DUN	248605177
64728	64728	208116749	DUN	209934574
64748	64748	208107637	DUN	200159338
64777	64777	208589809	DUN	202663068
64785	64785	208044829	DUN	207658527
64799	64799	208654099	DUN	243948812
64801	64801	208821328	DUN	202774121
64810	64810	208105852	DUN	246780980
64827	64827	208060646	DUN	242398969
64859	64859	208112123	DUN	203093489
64879	64879	209046795	DUN	243156346
64882	64882	208034816	DUN	205107811
64920	64920	208017900	DUN	202152138
64923	64923	208096504	DUN	209785500
64947	64947	208006286	DUN	208842393
65006	65006	208454846	DUN	244497082
65031	65031	208120238	DUN	247929362
65049	65049	208820828	DUN	202977211
65109	65109	208078401	DUN	252402540
65115	65115	208068844	DUN	247398340
65138	65138	208132618	DUN	254271047
65150	65150	208095103	DUN	202587473
65152	65152	208036106	DUN	205353266
65184	65184	208117657	DUN	246788025
65189	65189	208067879	DUN	246366116
65190	65190	209058675	DUN	200283279
65196	65196	208115551	DUN	208068424
65201	65201	208894967	DUN	208628136
65230	65230	208448053	DUN	202250973
65251	65251	208135464	DUN	258595441
65257	65257	208047229	DUN	208767272
65263	65263	208021630	DUN	200028475
65273	65273	208111678	DUN	203145412
65288	65288	208113814	DUN	205625072
65328	65328	208029122	DUN	202369237
65330	65330	208070966	DUN	248717340
65336	65336	208122165	DUN	248703944
65345	65345	208046215	DUN	208211297
65359	65359	208120220	DUN	252001664
65389	65389	208025442	DUN	201260812
65414	65414	208102266	DUN	255020638
65449	65449	208073070	DUN	249890682
65468	65468	208038320	DUN	205775856
65488	65488	208116476	DUN	209334676
65511	65511	208453652	DUN	242270536
65523	65523	208028686	DUN	202253084
65542	65542	208080690	DUN	253540165
65562	65562	208111652	DUN	203141965
65581	65581	208118846	DUN	247369387
65592	65592	208066037	DUN	244340220
65601	65601	208450090	DUN	205606630
65670	65670	208067421	DUN	245818828
65679	65679	208128177	DUN	250437931
65687	65687	208123820	DUN	240659123
65732	65732	208132261	DUN	246193247
65740	65740	208048256	DUN	209268168
65742	65742	208113211	DUN	205292787
65825	65825	208055315	DUN	241021216
65836	65836	208127156	DUN	243272908
65841	65841	208119943	DUN	247982882
65844	65844	208125192	DUN	241785666
65859	65859	208127075	DUN	243248366
65930	65930	209059201	DUN	
65935	65935	208071198	DUN	248933483
65949	65949	208091792	DUN	258683804
65950	65950	208136520	DUN	259538697
66005	66005	208122169	DUN	248705782
66028	66028	208037678	DUN	205695583
66131	66131	208167100	DUN	258746044
66168	66168	208024598	DUN	201043754
66173	66173	208113558	DUN	205293645
66189	66189	208280412	DUN	205149672
66200	66200	208078613	DUN	252407333
66204	66204	208037897	DUN	205737476
66238	66238	208470285	DUN	251549465
66281	66281	208032895	DUN	257329748
66326	66326	208127155	DUN	243272882
66395	66395	208122671	DUN	240002407
66408	66408	208136849	DUN	259966815
66416	66416	208034859	DUN	205108991
66424	66424	208106058	DUN	248022191
66431	66431	208108701	DUN	201656647
66476	66476	208072444	DUN	249452038
66489	66489	208327022	DUN	200370974
66524	66524	208130723	DUN	245022269
66530	66530	208969680	DUN	245205989
66547	66547	208095980	DUN	207384694
66552	66552	208123591	DUN	249365045
66567	66567	208055286	DUN	241017396
66571	66571	208107910	DUN	200100696
66616	66616	208893927	DUN	206004715
66619	66619	208452604	DUN	240615174
66621	66621	208449321	DUN	203307897
66632	66632	209053279	DUN	202920559
66647	66647	208000908	DUN	207159562
66675	66675	208448823	DUN	202977153
66676	66676	208070965	DUN	248717217
66688	66688	208124266	DUN	249450750
66756	66756	208073478	DUN	250198389
66761	66761	208034883	DUN	205123115
66793	66793	208113811	DUN	205622079
66824	66824	209282401	DUN	258612055
66849	66849	208452952	DUN	241065676
66856	66856	208075170	DUN	250976941
66861	66861	208061182	DUN	242542355
66868	66868	208054575	DUN	240822148
66874	66874	208043411	DUN	207159224
66901	66901	208121371	DUN	248366163
66924	66924	208011993	DUN	207912684
66926	66926	208107702	DUN	200194700
